baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Column7
CGI_10004085,237.748014973724,1.18133584657441,0.311796045976515,3.78880958183604,0.000151370878642679,0.00224019556509768
CGI_10004096,147.859000451153,1.21625096865778,0.375482799386729,3.23916560397511,0.0011987994667903,0.010840628841602
CGI_10004100,401.760242870574,1.05326608956317,0.381921359660785,2.75780880780971,0.00581902215168356,0.0351634671925932
CGI_10004101,42.3831876096682,-1.0555295668325,0.372563108930985,-2.83315642780947,0.00460908250016338,0.0297050411132841
CGI_10004107,120.559797290069,1.22241234847186,0.441282246747649,2.77013715707197,0.0056032691856464,0.0342809259906532
CGI_10004110,2380.46039786337,1.88611993606264,0.306234805293067,6.15906455916276,7.31758932687025E-10,7.23460635512224E-08
CGI_10004111,116.287894967356,1.47512277015159,0.419843076905249,3.51350981186834,0.000442228080565208,0.00514368379941825
CGI_10004114,373.947894466075,-2.20950200026488,0.407100713761161,-5.42740880960763,5.71780631116843E-08,3.32121741724349E-06
CGI_10004123,803.792449396047,1.40993839106469,0.401039595823447,3.51570868749178,0.000438581925250861,0.00511057188718804
CGI_10004124,131.542776677437,1.52635199827457,0.309092079474614,4.93817894288658,7.88554694840041E-07,3.14438233826029E-05
CGI_10004131,187.2476301449,1.47116533853103,0.396056345018468,3.7145354620248,0.000203577321345084,0.00285424928611017
CGI_10004145,202.168476913214,-1.39296408911012,0.356370557430416,-3.9087518877934,9.27741839446763E-05,0.00153397314487836
CGI_10004147,319.64388436647,2.51588787728368,0.327780454318428,7.67552745789892,1.64739361391937E-14,4.45028303027796E-12
CGI_10004156,343.14380907421,1.05520131803727,0.328537197054893,3.21181688860932,0.00131898415540926,0.0116796473225991
CGI_10004164,7601.90997961672,-3.47981339555704,0.570669180600299,-6.09777698507663,1.07553652377946E-09,9.9176877529279E-08
CGI_10004166,1449.71034000184,-4.29906746751752,0.550444834918104,-7.81016951164079,5.711112282263E-15,1.68521743959699E-12
CGI_10004176,106.4443385208,-0.745339305870075,0.285013005725907,-2.61510629654163,0.00891996905197815,0.0480981181942482
CGI_10004188,169.151573136216,-1.30432771993804,0.417078499722392,-3.12729551105176,0.00176422500497898,0.0144853748268394
CGI_10004208,203.963109427878,-1.17544364633526,0.414269134636982,-2.83739131896776,0.00454838285545341,0.0293742548830424
CGI_10004211,453.529333040949,-0.903964644356118,0.267025897489664,-3.38530701648933,0.000710986836385819,0.00735000668330459
CGI_10004220,3774.27502371879,1.8792300230973,0.267390109628635,7.02804612222671,2.09445671173627E-12,3.86266151260592E-10
CGI_10004221,62.8497384061721,-0.974309531584393,0.34176578635543,-2.85081061499565,0.00436079343646229,0.0284257413413149
CGI_10004227,1815.88608755012,1.33009629918221,0.462161844375913,2.87798812335606,0.00400220206479767,0.0265337834783337
CGI_10004242,168.092968712244,-1.47859594196648,0.327373760902603,-4.51653772706107,6.28589223377972E-06,0.000171987750419251
CGI_10004263,111.252522668347,-1.4398729150692,0.351208453714161,-4.09976724603866,4.1356585665992E-05,0.000806117188083055
CGI_10004267,24.4287637364972,-1.12374027258665,0.430258272207191,-2.61178074932051,0.00900719983870739,0.0483642510494878
CGI_10004273,187.017989807719,-1.42384254516097,0.359328096369947,-3.96251381271075,7.41647148475018E-05,0.00128035934363194
CGI_10004282,16.1003555162952,1.35013918961007,0.465572583124562,2.89995424676639,0.00373217133211852,0.0252408484309003
CGI_10004293,104.993228781719,-1.19885966226278,0.294947486865157,-4.06465461023193,4.81036430640989E-05,0.00090988942206057
CGI_10004318,39.0907666319046,1.76579875520546,0.401857678190442,4.39408987569138,1.11237791339024E-05,0.000279992235942582
CGI_10004330,580.300964271801,1.09510593155498,0.26569571325902,4.12165449762972,3.76161068031854E-05,0.000747644485476783
CGI_10004336,193.781627837817,-0.983699160165425,0.352685222478923,-2.78917033509736,0.00528432642675567,0.0328896230115112
CGI_10004343,465.268422164306,1.37805406931976,0.481688670229724,2.86088121745223,0.00422465303079917,0.0277401044610504
CGI_10004364,165.764177861535,1.78627053159691,0.360389890000442,4.95649456646722,7.17763736955466E-07,2.91667552432327E-05
CGI_10004396,760.567353134519,1.67150919813734,0.253025132867455,6.60609947792397,3.94577803149909E-11,5.64776288389198E-09
CGI_10004440,25.4179603982752,-1.45601220428699,0.53053203369833,-2.74443786954231,0.00606146272225579,0.0361389042626255
CGI_10004452,20.7737640841158,1.65689250735975,0.492508291528635,3.36419210774528,0.000767680869487829,0.00778641939543975
CGI_10004453,160.834664373386,2.37643822717638,0.443467682812775,5.35876303793634,8.37936720040781E-08,4.64497869664225E-06
CGI_10004454,537.881310238775,2.24703067576831,0.39984907010262,5.61969714020246,1.91292490744404E-08,1.32934419292669E-06
CGI_10004473,69.3017804540369,-1.01857433188343,0.322961088773061,-3.15386084358654,0.0016112589614739,0.0136200735482897
CGI_10004475,163.546490914811,-1.13522448532455,0.305440342594217,-3.7166815479667,0.000201856608252712,0.00283634413647401
CGI_10004489,108.904525751933,1.10523691235988,0.389653626225193,2.83645996847756,0.00456166965491815,0.0294489478227297
CGI_10004491,397.596905871662,-1.01726137522746,0.268074626047366,-3.7946947468565,0.000147825213485666,0.00220186213561038
